Unnamed: 0,product_id,Brand,Name,Description,recommended,not_recommended,overall_rating,Scent,Notes,brand_name,Score,max_review,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,User11,User12,User13,User14,User15,User16,User17,User18,User19,User20,User21,User22,User23,User24,User25,User26,User27,User28,User29,User30,User31,User32,User33,User34,User35,User36,User37,User38,User39,User40,User41,User42,User43,User44,User45,User46,User47,User48,User49,User50,User51,User52,User53,User54,User55,User56,User57,User58,User59,User60,User61,User62,User63,User64,User65,User66,User67,User68,User69,User70,User71,User72,User73,User74,User75,User76,User77,User78,User79,User80,User81,User82,User83,User84,User85,User86,User87,User88,User89,User90,User91,User92,User93,User94,User95,User96,User97,User98,User99,User100,Family
1054,P481135,Mugler,Angel Nova Eau de Toilette,"Fragrance Family: FloralsScent Type: Fruity FloralKey Notes: Raspberry, Super-Natural Rose, AkigalawoodFragrance Description: This is an Inspiring Eau de Toilette born from an explosion of light with a high level of sensuality. Angel Nova Eau de Toilette revisits Angel Nova and brings a new light—a fruity, floral, and citrusy Eau de Toilette—combining three facets: Wonder Twist (lychee accord, bergamot oil) Super Twist (rose oil, white magnolia accord) and Power Twist  (cedarwood oil, musk).About the Bottle: A Mugler bottle is like a sculpture. For Angel Nova Eau de Toilette, the iconic standing star is adorned with a bright and luminous pink dress, that gives the bottle new, shimmering highlights. This vibrant color transforms the star perfume bottle to make it an emblem of liberation: reality becomes a universe to transcend.About the Fragrance: The Angel Nova Eau de Toilette is the newest star in the Mugler universe. An inspiring fragrance for a modern heroine, who makes her dreams a reality and reality a dream. Angel Nova, believe in dreams.",899,44,4.5928,Fruity Florals,"Raspberry, Super-Natural Rose, Akigalawood","Mugler, Angel Nova Eau de Toilette",4.428135998517544,943,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,5,5,3,3,4,5,Floral
1057,P422093,Gucci,Bloom Eau de Parfum For Her,"Fragrance Family: FloralScent Type: Classic FloralKey Notes: Rangoon Creeper, Jasmine Bud, TuberoseFragrance Description: A sophisticated perfume capturing the spirit of the contemporary, diverse, and authentic women of Gucci. Gucci Bloom’s notes of natural tuberose and jasmine create an unexpectedly rich white floral scent on the skin.About the Bottle: Notes of natural tuberose and jasmine leave an unexpectedly rich white floral scent on the skin. Rangoon creeper, a plant that changes color when it blooms, infuses a powdery, floral edge. The vine’s flowers are redolent with a slightly powdery feminine floral perfume.About the Fragrance: Gucci’s creative director envisioned this perfume as a thriving garden full of diverse types of flowers and the rich fragrance they emit. Authenticity is woven through qualitative, highly concentrated natural ingredients in this perfume for women.",1052,220,4.1876,Classic Florals,"Rangoon Creeper, Jasmine Bud, Tuberose","Gucci, Bloom Eau de Parfum For Her",4.202484672413768,1279,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,4,5,5,1,5,5,Floral
1063,P4484,Dior,Hypnotic Poison,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Bitter Almond, Sambac Jasmine, VanillaFragrance Description: The Hypnotic Poison Eau de Toilette has four contrasting facets: Intoxicating bitter almond and carvi, opulent sambac jasmine, mysterious jacaranda, and sensuous vanilla and musk all make for a compelling, bewitching fragrance fusion. The mystery of Dior's legendary forbidden fruit lives on in a magical, modern philter.About the Fragrance: The Hypnotic Poison Eau de Toilette isn't a fragrance you wear, it's a fragrance that wears you. It is a magnetic and sensual fragrance, the stuff of modern perfumery legend.",232,72,4.4562,Warm & Sweet Gourmands,"Bitter Almond, Sambac Jasmine, Vanilla","Dior, Hypnotic Poison",4.348724995722348,874,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,1,3,5,5,5,4,Warm & Spicy
1064,P271538,Armani Beauty,Acqua di Gioia,"Fragrance Family: FreshScent Type: Fresh AquaticsKey Notes: Jasmine, Gardenia, Warm WoodsFragrance Description: Inspired by Italy’s Mediterranean coast, this Giorgio Armani perfume for women is a singular blend of serenity and exhilaration. Opening up with the clean, fresh perfume of citrus, the eau de parfum reveals a heart of intoxicating jasmine fragrance and lingers with a scent of warm cedarwood.",193,25,4.647,Fresh Aquatics,"Jasmine, Gardenia, Warm Woods","Armani Beauty, Acqua di Gioia",4.467254588781849,1032,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,Fresh
1071,P475046,Armani Beauty,My Way Eau de Parfum Intense,"Fragrance Family: FloralScent Type: Classic FloralKey Notes: Orange Blossom, Tuberose, VanillaFragrance Description: This floral perfume opens with bright notes of orange blossom from Egypt followed by an intense heart of tuberose from India. Sandalwood from New Caledonia takes an addictive creamy turn, as it meets a sweet vanilla perfume from Madagascar to balance the intense women's fragrance.About the Bottle: With a modern design, the My Way Intense 150 ml format allows you to effectively refill any 30, 50 or 90ml My Way Intense bottle and is designed to be refilled at home.  Recharge your precious perfume with an innovative eco-friendly gesture. This innovation allows you to refill without losing even one drop of the fragrance. The 150 mL My Way Intense refill bottle comes in a cellophane-free box and can provide multiple refills for your spray. By refilling your bottle, you save 64 percent plastic, 55 percent glass, 32 percent paper, and 75 percent metal*.About the Fragrance: My Way Eau De Parfum Intense invites you on a journey of self-discovery, meaningful encounters, and intense experiences. With a heart infused with Tuberose sourced from India, My Way Intense becomes the ultra-floral iteration of the original. Made with consciously sourced ingredients and an innovative refill system, this women's scent achieves carbon neutrality.",945,53,4.5872,Classic Florals,"Orange Blossom, Tuberose, Vanilla","Armani Beauty, My Way Eau de Parfum Intense",4.430094609125583,998,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,Floral
1076,P475048,Armani Beauty,My Way Eau de Parfum Intense Travel Spray,"Fragrance Family: FloralScent Type: Classic FloralKey Notes: Orange Blossom, Tuberose, VanillaFragrance Description: This floral perfume opens with bright notes of orange blossom from Egypt followed by an intense heart of tuberose from India. Sandalwood from New Caledonia takes an addictive creamy turn, as it meets a sweet vanilla perfume from Madagascar to balance the intense women's fragrance.About the Bottle: The blue and gold jewel-like cap symbolizes a talisman that encapsulates experiences with the intensity of each moment reflected within the translucent blue hue transcending down the luxe women's perfume bottle.About the Fragrance: My Way Eau De Parfum Intense invites you on a journey of self-discovery, meaningful encounters, and intense experiences. With a heart infused with Tuberose sourced from India, My Way Intense becomes the ultra-floral iteration of the original. Made with consciously sourced ingredients and an innovative refill system, this women's scent achieves carbon neutrality.",945,53,4.5872,Classic Florals,"Orange Blossom, Tuberose, Vanilla","Armani Beauty, My Way Eau de Parfum Intense Travel Spray",4.430094609125583,998,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,Floral
1077,P460871,Marc Jacobs Fragrances,Perfect Eau de Parfum,"Fragrance Family: FloralScent Type: Warm FloralKey Notes: Daffodil, Almond Milk, CashmeranFragrance Description: This perfume opens with juicy notes of rhubarb and bright daffodil that reveal a comforting heart of almond milk and finish with a soft dry down of cedarwood and cashmeran. Modern, bright, and feminine, Perfect is an unconventional yet harmonious clash of fresh florals and calm, smoothing notes. About the Fragrance: This perfume was inspired by Marc Jacobs‘ mantra, ""I am perfect as I am,"" which is symbolized by a tattoo of the word ""perfect"" on his wrist. Like his tattoo, Perfect is about embracing and expressing one‘s true self.",879,118,4.334,Warm Florals,"Daffodil, Almond Milk, Cashmeran","Marc Jacobs Fragrances, Perfect Eau de Parfum",4.287291035619149,995,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,Floral
1080,P446119,Viktor&Rolf,Flowerbomb Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Jasmine, Orange Blossom, PatchouliFragrance Description: This floral perfume for women explodes with an intoxicating whirl of cattleya, jasmine, and rose. The warm scent of patchouli and vanilla grounds the fresh fragrance, adding a sensual twist on the scent reminiscent of a room filled with rose petals.About the Fragrance: This luxe feminine perfume is a veritable summer garden party in a bottle. Exploding with floral scents of rosebud and jasmine accented by a warm patchouli and vanilla cologne base, this perfume for women exudes classic femininity through warm floral fragrances.This fragrance is an Allure Best of Beauty award winner.",1006,137,4.5882,Warm & Sweet Gourmands,"Jasmine, Orange Blossom, Patchouli","Viktor&Rolf, Flowerbomb Travel Spray",4.538810430359778,4875,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,5,5,5,3,4,4,Warm & Spicy
1087,P406527,TOM FORD,Soleil Blanc Shimmering Body Oil,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Bergamot, Cardamom Oil Orpur, Pistachio Accord, Ylang Ylang Comores Islands, Benzoin Extract Orpur, Coco De Mer AccordFragrance Description: A shimmering body that oil captures the sultry effect of sunkissed summer skin and tempts the senses with a fragrance of scorching sensuality. This silky and lightweight oil illuminates the skin with shimmers of gold and platinum leaf. The captivating fragrance wraps a bouquet of white florals in a golden, amber-sandalwood embrace—as tempting as a white-sand beach, as irresistible as the perfect tan.About the Fragrance: Inspired by remote private islands where summer lasts all year and one day blends seamlessly into the next, Soleil Blanc is an addictive solar floral amber alive with seductive refinement and refreshing decadence. TOM FORD’s latest private blend creation unapologetically exudes the endless pursuit of sun and luxury that defines TOM FORD Soleil.This fragrance is an Allure Best of Beauty award winner.",637,83,4.4223,Warm & Sweet Gourmands,"Bergamot, Cardamom Oil Orpur, Pistachio Accord, Ylang Ylang Comores Islands, Benzoin Extract Orpur, Coco De Mer Accord","TOM FORD, Soleil Blanc Shimmering Body Oil",4.3250605001334055,778,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,Warm & Spicy
1089,P219412,Juicy Couture,Viva La Juicy,"Fragrance Family: FloralScent Type: Warm FloralsKey Notes: Wild Berries, Jasmine, VanillaAbout: Flirtatious and charming, this scent is inspired by the glamorous girl who is always the life of the party, the Viva la Juicy girl finds couture in the everyday. Viva la Juicy combines delicious wild berries and mandarin with creamy vanilla, praline, jasmine, and honeysuckle. Embracing the signature Juicy addiction, Viva la Juicy is both playful and glamorous.",64,7,4.6483,Warm Florals,Unknown,"Juicy Couture, Viva La Juicy",4.512025719563076,1615,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,Floral
1098,P474353,Moroccanoil,Hair & Body Fragrance Mist,"Fragrance Family: FloralScent Type: Warm FloralKey Notes: Amber, Magnolia, Woody NotesWhat it is: A lightweight fragrance mist featuring a blend of spicy amber and sweet floral notes. Perfect for spritzing on hair and skin throughout the day.Highlighted Ingredients:- Argan Oil: Rich in fatty acids and antioxidants that hydrate and nourish skin and hair.- Vitamin E: Supports natural moisture balance in skin and hair.- Sun-Exposure Absorber: Protects hair from UV rays.Fragrance Description: Brumes du Maroc Hair and Body Fragrance Mist features the signature Moroccanoil scent, an exotic blend of spicy amber and sweet floral notes. The lightweight, hydrating formula contains argan oil and Vitamin E, as well as a UV absorber that helps prevent hair damage from sun exposure.",717,79,4.456,Warm Florals,"Amber, Magnolia, Woody NotesWhat it is: A lightweight fragrance mist featuring a blend of spicy amber and sweet floral notes. Perfect for spritzing on hair and skin throughout the day.Highlighted Ingredients:- Argan Oil: Rich in fatty acids and antioxidants that hydrate and nourish skin and hair.- Vitamin E: Supports natural moisture balance in skin and hair.- Sun-Exposure Absorber: Protects hair from UV rays.","Moroccanoil, Hair & Body Fragrance Mist",4.343206957229247,795,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,Floral
1099,P464308,TOM FORD,Lost Cherry Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Black Cherry, Tonka Bean, AlmondFragrance Description: Lost Cherry‘s candy-like gleam of exotic black cherry and liqueur touched with teasing almond gives way to a Turkish rose and jasmine sambac blend that penetrates the senses. The full-bodied perfume attains fantasy-like levels of insatiability.About the Bottle: Lost Cherry is contained in a luscious, deep, cherry-red bottle. Capturing the scent‘s dichotomy of sweet and dark, the flacon is adorned with a pale-pink label—the color of cherry blossoms.About the Fragrance: ""Like the plump fruit waiting to be eaten, Lost Cherry is powerful and insatiable. Notes of cherry liqueur and a touch of bitter almond drip into its heart, glossing it with a candy-like gleam.""—Tom FordThis product is an Allure Best of Beauty award winner.",816,164,4.2296,Warm & Sweet Gourmands,"Black Cherry, Tonka Bean, Almond","TOM FORD, Lost Cherry Travel Spray",4.228510023098399,979,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,Warm & Spicy
1105,P483111,Armani Beauty,My Way Floral Eau de Parfum,"Fragrance Family: FloralsScent Type: Classic FloralsKey Notes: Petitgrain, Tuberose, VanillaFragrance Description: This fresh fragrance opens with zesty green mandarin and bright orange blossom. In the heart, rich neroli oil magnifies whiffs of tuberose, while a base of white musk envelopes a bourbon-vanilla infusion. About the Bottle: With the veiled finish of frosted glass, this bottle reveals just hint of the delicate-pink juice within. The deep-blue cap, a metaphor for the Earth, is accented with a golden ring for a luxurious touch—a symbol of the unique path illuminated by every encounter along the way.Packed in a cellophane-free box, the eco-friendly 150 mL refill bottle allows you to effectively replenish any 30, 50, or 90 mL My Way Floral bottle at home—without losing even one drop of fragrance. By refilling your bottle, you save 64 percent plastic, 55 percent glass, 32 percent paper, and 75 percent metal.About the Fragrance: My Way Floral achieves carbon neutrality with its refill system and biodiversity protection. The vanilla is cultivated via programs in Madagascar that support communities through fair trade. Devoted to environmental protection, Armani Beauty has helped preserve over 25,000 acres of primary forest since My Way’s launch.",974,70,4.5268,Classic Florals,"Petitgrain, Tuberose, Vanilla","Armani Beauty, My Way Floral Eau de Parfum",4.399359265321688,1044,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,Floral
1107,P468856,Versace,Dylan Turquoise Pour Femme,"Fragrance Family: FreshScent Type: Fresh FloralsKey Notes: Lemon Primofiore Essence, Guava, MusksFragrance Description: The fragrance opens with a burst of primofiore lemon and Italian mandarin. It has heart notes of guava complemented by transparent jasmine petals and freesia and, when combined with the sensual base notes of Clearwood®, lends modernity to this prestigious modern fragrance.About the Bottle: The Dylan Turquoise bottle is an expression of the innovative design of Versace. The elegant curves are reminiscent of an amphora, strongly evoking the Greek culture and mythology. The frosted glass of blue reflects the crystal-clear waters of the sea and denotes a constant desire for summer. The details are in pale gold and the aluminum cap is embossed with the Medusa Head and engraved with the name of the fragrance. The Baroque-style letters spell out the brand name.About the Fragrance: This scent is vibrant and luminous and embodies tradition and innovation. It is like escaping to faraway islands where the blue sky meets crystal waters. It is also inspired by the sea breeze caressing the skin and waking up the senses and regenerating the soul. It is a fragrance reminiscent of warm sun and summer days.",676,98,4.2959,Fresh Florals,"Lemon Primofiore Essence, Guava, Musks","Versace, Dylan Turquoise Pour Femme",4.261525464546649,773,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,Fresh
1108,P410181,Yves Saint Laurent,Mon Paris Eau de Parfum,"Fragrance Family: FloralScent Type: Fruity FloralKey Notes: Datura Flower, Patchouli, Red BerriesFragrance Description: This is a sweet floral women's fragrance with notes of red berries that are softened by datura flower and anchored by the woody scent of white musk blended beautifully together with patchouli to create a scent that is romantic in every way.About the Bottle: A modern twist on the classic Yves Saint Laurent Paris fragrance bottle, this feminine perfume for women is encapsulated in a transparent faceted bottle resembling a jewel, revealing the luxe fragrance within.About the Fragrance: This sensuous women's perfume reflects the intense passion found in the city of love. An unforgettable whirlwind journey to Paris, the feminine and floral perfume embodies desire and seduces the senses.",669,63,4.5846,Fruity Florals,"Datura Flower, Patchouli, Red Berries","Yves Saint Laurent, Mon Paris Eau de Parfum",4.432159152888129,1039,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,Floral
1110,P376127,Prada,CANDY Eau de Parfum,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: White Musks, Benzoin, Caramel Accord Fragrance Description: Rethink reality with Prada CANDY Eau de Parfum, a joyful olfactory balance merging caramel accord with warm benzoin resin inside a cloud of white musk. A jolt to the system, this perfume triggers bugs of spontaneity in the software of life to open up exhilarating spaces of re-imagined reality.About the Bottle: The bottle is just as unconventional as the scent within, embracing an unexpected mix of colors and finishes with a dynamic take on Prada’s signature Saffiano leather texture in a shocking-pink shade.About the Fragrance: Conceived by master perfumer Daniela Andrier, under the creative direction of Miuccia Prada, this fragrance defies expectations as a joy-filled invitation to embrace creativity.",343,84,4.2123,Warm & Sweet Gourmands,"White Musks, Benzoin, Caramel Accord ","Prada, CANDY Eau de Parfum",4.217327498554683,1506,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,4,5,4,5,4,1,Warm & Spicy
1114,P6430,Dior,J'adore Eau de Parfum,"Fragrance Family: FloralScent Type: Warm FloralsKey Notes: Ylang Ylang, Damascus Rose, JasmineFragrance Description: An iconic House of Dior perfume for women, J’adore Eau de Parfum is an irresistibly seductive floral composition. The fruity-floral notes of ylang-ylang essence combine with the warmth of Damascus rose essence and jasmine for a supremely feminine and mysterious fragrance.About the Bottle: The sensual curves of the J’adore perfume bottle reflect the scent’s voluptuous bouquet. Inspired by the figure eight designed by Christian Dior, the bottle is adorned with an opulent golden necklace that dances like a jewel around a woman‘s neck. If you receive the new bottle, please be assured that the fragrance housed within is the one you ordered — only the bottle has slightly changed.About the Fragrance: ""J‘adore Eau De Parfum is an invented bouquet. Finely crafted down to the last detail, like a custom-made flower.""—François Demachy, Dior Perfumer-Creator",1311,97,4.5921,Warm Florals,"Ylang Ylang, Damascus Rose, Jasmine","Dior, J'adore Eau de Parfum",4.49869587724262,2246,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,5,4,5,5,5,3,Floral
1120,P479694,Yves Saint Laurent,Black Opium Illicit Green Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Green Mandarin, Fig, CoffeeFragrance Description: Like a shot of adrenaline, this fragrance features a signature accord of black coffee twisted with luscious, juicy green mandarin and creamy fig. A zesty and unique take on the classic eau de parfum, Black Opium Illicit Green is energizing and thrilling to wear.About the Bottle: A radical and illicit neon green lights up the inside of this scandalous twist on the iconic Black Opium bottle. The design reflects a bold stance on pleasure and excitement and is made for the daring Yves Saint Laurent woman.",1220,68,4.5916,Warm & Sweet Gourmands,"Green Mandarin, Fig, Coffee","Yves Saint Laurent, Black Opium Illicit Green Travel Spray",4.454956420993373,1288,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,Warm & Spicy
1128,P385477,Dior,Miss Dior Blooming Bouquet,"Fragrance Family: FreshScent Type: Fresh FloralsKey Notes: Damascus Rose, Peony, White MuskFragrance Description: Composed like a generous bouquet, Miss Dior Blooming Bouquet Eau de Toilette reveals a tender heart of peony and Damascus rose. A poetic trail edged with white musks rounds off this Dior women's perfume. A floral springtime signature scent, it is perfect for a playful and irresistibly charming Miss Dior.About the Bottle: The iconic Miss Dior bottle is inspired by women's couture. The signature Miss Dior bow evokes elegant femininity.About the Fragrance: Designed like a dress embroidered with blooms, Miss Dior Blooming Bouquet is a perfume for women that pays tribute to Christian Dior's legendary love of flowers.",1729,206,4.3149,Fresh Florals,"Damascus Rose, Peony, White Musk","Dior, Miss Dior Blooming Bouquet",4.293412646318126,2383,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,Fresh
1130,P479693,Yves Saint Laurent,Black Opium Illicit Green Eau de Parfum,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Green Mandarin, Fig, CoffeeFragrance Description: Like a shot of adrenaline, this fragrance features a signature accord of black coffee twisted with luscious, juicy green mandarin and creamy fig. A zesty and unique take on the classic eau de parfum, Black Opium Illicit Green is energizing and thrilling to wear.About the Bottle: A radical and illicit neon green lights up the inside of this scandalous twist on the iconic Black Opium bottle. The design reflects a bold stance on pleasure and excitement and is made for the daring Yves Saint Laurent woman.",1220,68,4.5916,Warm & Sweet Gourmands,"Green Mandarin, Fig, Coffee","Yves Saint Laurent, Black Opium Illicit Green Eau de Parfum",4.454956420993373,1288,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,1,5,5,Warm & Spicy
1132,P475134,Mugler,Alien Goddess Eau de Parfum Travel Spray,"Fragrance Family: FloralsScent Type: Warm FloralsKey Notes: Bergamot Essence, Jasmine Grandiflorum, Bourbon VanillaFragrance Description: This warm floral women's scent pairs a divine base of vanilla perfume with jasmine from India overlaid by a burst of fresh Italian bergamot, creating a radiant floral bouquet of notes fit for a goddess.About the Bottle: The iconic refillable gem-inspired bottle is dressed in a soft golden gradient accented by metallic gold, reflective of the warm floral women's perfume encapsulated within.About the Fragrance: A divine twist on the original solar women's fragrance, this warm floral perfume encourages embracing your inner goddess and unveiling new possibilities as you create the extraordinary.",2999,160,4.629,Warm Florals,"Bergamot Essence, Jasmine Grandiflorum, Bourbon Vanilla","Mugler, Alien Goddess Eau de Parfum Travel Spray",4.5500162588619375,3158,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,Floral
